Fecha,ID,Nombre,Hora Entrada,Hora Salida,Horas Trabajadas,Horas Extras,Ausente
2023-09-29,005,Sofía Castillo,08:15,17:30,7.7,0.0,No
2023-11-10,008,Dario Gomez,08:15,18:30,7.1,0.0,No
2023-02-25,003,Carlos Ruiz,08:15,18:00,8.2,0.1999999999999993,No
2023-10-01,003,Carlos Ruiz,08:00,17:00,7.8,0.0,No
2023-11-17,007,Manuel Longas,08:15,17:30,8.6,0.5999999999999996,No
2023-09-29,003,Carlos Ruiz,08:15,18:00,7.0,0.0,No
2023-08-05,003,Carlos Ruiz,09:00,18:00,7.8,0.0,No
2023-10-01,010,James Rodriguez,08:15,17:30,8.5,0.5,No
2023-05-11,001,Juan Pérez,08:00,18:00,7.1,0.0,No
2023-09-05,002,Ana Gómez,08:15,17:30,8.7,0.6999999999999993,No
2023-07-21,009,Donal Trump,08:15,17:30,8.7,0.6999999999999993,No
2024-01-01,008,Dario Gomez,,,0.0,0.0,Sí
2023-01-23,010,James Rodriguez,08:15,17:30,8.4,0.40000000000000036,No
2023-07-18,005,Sofía Castillo,09:00,17:00,7.3,0.0,No
2023-09-11,002,Ana Gómez,,,0.0,0.0,Sí
2023-08-11,010,James Rodriguez,,,0.0,0.0,Sí
2023-05-02,012,Megan Fox,08:00,18:30,7.2,0.0,No
2023-04-04,005,Sofía Castillo,09:00,17:30,7.4,0.0,No
2023-07-02,001,Juan Pérez,,,0.0,0.0,Sí
2023-11-11,001,Juan Pérez,08:15,17:00,7.4,0.0,No
2023-10-12,003,Carlos Ruiz,09:00,18:00,8.7,0.6999999999999993,No
2023-06-25,008,Dario Gomez,09:00,18:00,8.9,0.9000000000000004,No
2023-09-22,010,James Rodriguez,08:15,18:30,7.2,0.0,No
2023-12-28,004,Laura Díaz,09:00,17:30,7.5,0.0,No
2023-11-30,003,Carlos Ruiz,09:00,17:30,7.7,0.0,No
2023-08-27,010,James Rodriguez,09:00,18:00,8.4,0.40000000000000036,No
2023-02-10,008,Dario Gomez,08:15,18:30,7.9,0.0,No
2023-02-04,012,Megan Fox,,,0.0,0.0,Sí
2023-03-01,001,Juan Pérez,,,0.0,0.0,Sí
2023-01-17,005,Sofía Castillo,,,0.0,0.0,Sí
2023-01-25,005,Sofía Castillo,08:15,17:00,7.6,0.0,No
2023-02-01,008,Dario Gomez,09:00,17:30,8.6,0.5999999999999996,No
2023-11-20,012,Megan Fox,09:00,17:00,8.1,0.09999999999999964,No
2023-12-02,011,Esperanza Gomez,08:00,18:00,8.5,0.5,No
2023-01-30,001,Juan Pérez,09:00,17:30,7.7,0.0,No
2023-05-11,007,Manuel Longas,09:00,17:30,7.8,0.0,No
2023-11-10,010,James Rodriguez,08:15,17:00,8.8,0.8000000000000007,No
2023-01-24,004,Laura Díaz,08:15,18:30,9.0,1.0,No
2023-11-02,007,Manuel Longas,,,0.0,0.0,Sí
2023-07-21,010,James Rodriguez,,,0.0,0.0,Sí
2023-08-31,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-06-22,003,Carlos Ruiz,09:00,18:30,8.4,0.40000000000000036,No
2023-02-23,012,Megan Fox,08:00,17:00,7.6,0.0,No
2023-01-02,002,Ana Gómez,08:00,18:00,7.7,0.0,No
2023-05-31,012,Megan Fox,08:15,18:00,7.5,0.0,No
2023-06-10,001,Juan Pérez,09:00,18:30,8.3,0.3000000000000007,No
2023-02-11,003,Carlos Ruiz,08:00,18:00,7.6,0.0,No
2023-05-08,001,Juan Pérez,09:00,17:00,7.0,0.0,No
2023-06-14,009,Donal Trump,08:15,17:00,7.7,0.0,No
2023-09-22,002,Ana Gómez,,,0.0,0.0,Sí
2023-03-29,007,Manuel Longas,08:00,18:00,8.1,0.09999999999999964,No
2023-07-11,002,Ana Gómez,,,0.0,0.0,Sí
2023-09-16,004,Laura Díaz,,,0.0,0.0,Sí
2023-09-30,004,Laura Díaz,09:00,17:00,8.6,0.5999999999999996,No
2023-01-05,007,Manuel Longas,09:00,18:30,8.3,0.3000000000000007,No
2023-11-20,002,Ana Gómez,,,0.0,0.0,Sí
2023-05-29,004,Laura Díaz,09:00,18:30,8.1,0.09999999999999964,No
2023-10-03,007,Manuel Longas,08:00,17:00,8.3,0.3000000000000007,No
2023-06-02,005,Sofía Castillo,08:00,17:00,7.6,0.0,No
2023-06-24,011,Esperanza Gomez,08:15,18:30,7.4,0.0,No
2023-01-08,011,Esperanza Gomez,08:00,17:30,7.2,0.0,No
2023-11-26,003,Carlos Ruiz,08:00,18:00,8.0,0.0,No
2023-01-25,004,Laura Díaz,,,0.0,0.0,Sí
2023-04-02,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-12-31,001,Juan Pérez,,,0.0,0.0,Sí
2023-11-09,004,Laura Díaz,08:00,18:30,8.9,0.9000000000000004,No
2023-07-22,011,Esperanza Gomez,09:00,18:00,7.2,0.0,No
2023-11-22,008,Dario Gomez,,,0.0,0.0,Sí
2023-04-09,009,Donal Trump,09:00,17:00,7.8,0.0,No
2023-04-19,001,Juan Pérez,09:00,17:00,8.7,0.6999999999999993,No
2023-01-13,001,Juan Pérez,,,0.0,0.0,Sí
2023-06-19,008,Dario Gomez,08:00,18:30,7.5,0.0,No
2023-08-13,012,Megan Fox,09:00,17:00,8.5,0.5,No
2023-07-31,002,Ana Gómez,,,0.0,0.0,Sí
2023-01-10,010,James Rodriguez,,,0.0,0.0,Sí
2023-04-21,011,Esperanza Gomez,08:00,18:30,7.2,0.0,No
2023-10-03,007,Manuel Longas,08:00,17:00,8.6,0.5999999999999996,No
2023-12-18,005,Sofía Castillo,08:15,18:30,9.0,1.0,No
2023-04-01,005,Sofía Castillo,08:15,18:30,8.6,0.5999999999999996,No
2023-08-14,005,Sofía Castillo,08:15,18:30,7.8,0.0,No
2023-02-03,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-01-19,004,Laura Díaz,09:00,17:00,7.6,0.0,No
2023-04-14,011,Esperanza Gomez,08:00,17:00,8.3,0.3000000000000007,No
2023-04-26,003,Carlos Ruiz,08:00,18:30,7.8,0.0,No
2023-12-30,004,Laura Díaz,09:00,18:00,8.9,0.9000000000000004,No
2023-03-24,001,Juan Pérez,,,0.0,0.0,Sí
2023-07-03,008,Dario Gomez,08:00,17:00,7.9,0.0,No
2023-04-13,004,Laura Díaz,09:00,17:30,8.6,0.5999999999999996,No
2023-07-01,003,Carlos Ruiz,09:00,18:30,8.0,0.0,No
2023-04-21,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-03-03,012,Megan Fox,09:00,17:00,8.9,0.9000000000000004,No
2023-02-21,009,Donal Trump,08:00,18:00,7.3,0.0,No
2023-09-25,004,Laura Díaz,09:00,18:30,7.6,0.0,No
2023-09-12,010,James Rodriguez,08:00,18:00,8.9,0.9000000000000004,No
2023-08-30,002,Ana Gómez,08:00,18:30,7.1,0.0,No
2023-04-26,009,Donal Trump,08:00,18:30,7.4,0.0,No
2023-11-03,010,James Rodriguez,09:00,18:30,7.5,0.0,No
2023-11-25,012,Megan Fox,08:15,18:30,7.4,0.0,No
2023-01-09,002,Ana Gómez,09:00,18:30,8.3,0.3000000000000007,No
2023-06-01,007,Manuel Longas,,,0.0,0.0,Sí
2023-11-05,002,Ana Gómez,09:00,17:00,8.1,0.09999999999999964,No
2023-02-23,005,Sofía Castillo,08:15,17:30,7.2,0.0,No
2023-08-02,009,Donal Trump,,,0.0,0.0,Sí
2023-03-20,007,Manuel Longas,09:00,18:30,8.1,0.09999999999999964,No
2023-12-12,009,Donal Trump,,,0.0,0.0,Sí
2023-01-04,002,Ana Gómez,09:00,17:00,8.9,0.9000000000000004,No
2023-07-19,010,James Rodriguez,09:00,17:30,8.9,0.9000000000000004,No
2023-06-22,007,Manuel Longas,08:15,17:00,8.9,0.9000000000000004,No
2023-07-25,003,Carlos Ruiz,09:00,17:00,8.9,0.9000000000000004,No
2023-10-26,003,Carlos Ruiz,08:15,18:30,7.4,0.0,No
2023-02-15,012,Megan Fox,08:15,18:30,8.9,0.9000000000000004,No
2023-03-27,004,Laura Díaz,,,0.0,0.0,Sí
2023-03-19,001,Juan Pérez,09:00,17:30,8.5,0.5,No
2023-07-22,008,Dario Gomez,08:00,17:30,8.6,0.5999999999999996,No
2023-08-22,012,Megan Fox,,,0.0,0.0,Sí
2023-09-07,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-07-31,011,Esperanza Gomez,08:15,17:30,7.1,0.0,No
2023-11-08,004,Laura Díaz,08:15,18:00,7.4,0.0,No
2023-03-18,009,Donal Trump,,,0.0,0.0,Sí
2023-02-28,005,Sofía Castillo,08:00,17:30,8.8,0.8000000000000007,No
2023-11-14,004,Laura Díaz,,,0.0,0.0,Sí
2023-07-15,001,Juan Pérez,08:00,17:00,8.0,0.0,No
2023-03-31,007,Manuel Longas,,,0.0,0.0,Sí
2023-09-25,010,James Rodriguez,08:00,18:30,8.3,0.3000000000000007,No
2023-07-16,001,Juan Pérez,09:00,18:00,8.3,0.3000000000000007,No
2023-02-07,001,Juan Pérez,,,0.0,0.0,Sí
2023-05-06,003,Carlos Ruiz,08:00,18:30,8.4,0.40000000000000036,No
2023-01-18,005,Sofía Castillo,08:00,17:30,7.0,0.0,No
2023-10-11,009,Donal Trump,08:00,18:30,8.2,0.1999999999999993,No
2023-12-19,007,Manuel Longas,08:00,18:00,8.8,0.8000000000000007,No
2023-07-14,002,Ana Gómez,09:00,17:30,8.1,0.09999999999999964,No
2023-05-09,004,Laura Díaz,09:00,18:00,7.4,0.0,No
2023-02-24,011,Esperanza Gomez,09:00,18:00,7.3,0.0,No
2023-07-28,002,Ana Gómez,09:00,17:00,7.4,0.0,No
2023-04-29,002,Ana Gómez,,,0.0,0.0,Sí
2023-05-18,011,Esperanza Gomez,09:00,17:00,7.1,0.0,No
2023-01-02,004,Laura Díaz,,,0.0,0.0,Sí
2023-03-25,010,James Rodriguez,09:00,18:00,7.5,0.0,No
2023-05-07,004,Laura Díaz,08:15,18:30,7.4,0.0,No
2023-10-15,011,Esperanza Gomez,08:15,17:30,7.9,0.0,No
2023-12-31,004,Laura Díaz,,,0.0,0.0,Sí
2023-03-02,003,Carlos Ruiz,08:00,18:30,8.6,0.5999999999999996,No
2023-12-05,011,Esperanza Gomez,08:15,17:30,8.1,0.09999999999999964,No
2023-08-28,007,Manuel Longas,,,0.0,0.0,Sí
2023-12-26,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-09-30,002,Ana Gómez,08:15,18:00,8.5,0.5,No
2023-03-16,010,James Rodriguez,09:00,17:30,8.7,0.6999999999999993,No
2023-12-04,007,Manuel Longas,08:15,18:00,8.5,0.5,No
2023-11-16,010,James Rodriguez,,,0.0,0.0,Sí
2023-11-22,009,Donal Trump,09:00,17:00,8.3,0.3000000000000007,No
2023-11-03,002,Ana Gómez,08:15,17:00,8.1,0.09999999999999964,No
2023-02-09,010,James Rodriguez,09:00,18:30,8.0,0.0,No
2023-08-01,009,Donal Trump,08:15,17:00,7.6,0.0,No
2023-06-06,001,Juan Pérez,08:00,18:00,8.3,0.3000000000000007,No
2023-11-09,012,Megan Fox,08:15,17:00,8.2,0.1999999999999993,No
2023-09-05,001,Juan Pérez,08:15,18:00,8.6,0.5999999999999996,No
2023-01-28,012,Megan Fox,,,0.0,0.0,Sí
2023-09-08,009,Donal Trump,08:15,17:00,7.5,0.0,No
2023-05-31,009,Donal Trump,08:15,17:30,7.1,0.0,No
2023-10-10,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-08-03,005,Sofía Castillo,08:15,17:00,7.6,0.0,No
2023-04-14,003,Carlos Ruiz,08:00,17:30,8.2,0.1999999999999993,No
2023-01-17,004,Laura Díaz,08:15,18:30,8.3,0.3000000000000007,No
2023-07-17,001,Juan Pérez,08:00,18:30,8.9,0.9000000000000004,No
2023-05-20,008,Dario Gomez,08:00,18:00,8.7,0.6999999999999993,No
2023-10-17,002,Ana Gómez,09:00,17:00,7.5,0.0,No
2023-04-15,005,Sofía Castillo,08:15,18:00,8.2,0.1999999999999993,No
2023-03-14,002,Ana Gómez,08:00,17:00,7.6,0.0,No
2023-05-06,011,Esperanza Gomez,08:15,17:30,7.7,0.0,No
2023-11-30,007,Manuel Longas,08:15,18:00,7.3,0.0,No
2023-07-29,005,Sofía Castillo,08:15,18:30,8.1,0.09999999999999964,No
2023-04-07,008,Dario Gomez,,,0.0,0.0,Sí
2023-04-16,009,Donal Trump,09:00,17:00,8.4,0.40000000000000036,No
2023-06-14,001,Juan Pérez,08:00,17:00,8.0,0.0,No
2023-12-12,001,Juan Pérez,08:00,17:00,7.0,0.0,No
2023-12-02,004,Laura Díaz,,,0.0,0.0,Sí
2023-01-19,007,Manuel Longas,,,0.0,0.0,Sí
2023-02-21,011,Esperanza Gomez,08:15,17:30,9.0,1.0,No
2023-01-06,009,Donal Trump,08:15,17:00,8.8,0.8000000000000007,No
2023-09-03,001,Juan Pérez,,,0.0,0.0,Sí
2023-04-26,001,Juan Pérez,,,0.0,0.0,Sí
2023-04-28,001,Juan Pérez,08:15,18:30,8.7,0.6999999999999993,No
2023-02-01,005,Sofía Castillo,08:15,18:00,7.7,0.0,No
2023-01-14,001,Juan Pérez,09:00,18:00,7.0,0.0,No
2023-04-18,010,James Rodriguez,08:00,17:00,8.6,0.5999999999999996,No
2023-03-21,007,Manuel Longas,08:15,17:30,7.2,0.0,No
2023-04-09,010,James Rodriguez,08:00,18:30,7.2,0.0,No
2023-11-16,012,Megan Fox,08:00,17:00,8.4,0.40000000000000036,No
2023-10-17,008,Dario Gomez,08:00,17:30,7.7,0.0,No
2023-03-25,004,Laura Díaz,08:15,18:00,7.7,0.0,No
2023-03-07,010,James Rodriguez,09:00,18:30,7.7,0.0,No
2023-11-06,008,Dario Gomez,09:00,17:30,8.0,0.0,No
2023-06-04,001,Juan Pérez,09:00,17:00,7.2,0.0,No
2023-12-01,007,Manuel Longas,09:00,17:00,9.0,1.0,No
2023-10-01,007,Manuel Longas,08:00,18:30,8.6,0.5999999999999996,No
2023-01-26,004,Laura Díaz,08:00,17:30,7.2,0.0,No
2023-02-17,007,Manuel Longas,08:15,18:00,8.2,0.1999999999999993,No
2023-11-07,012,Megan Fox,08:00,18:00,7.8,0.0,No
2023-07-06,004,Laura Díaz,,,0.0,0.0,Sí
2023-02-14,007,Manuel Longas,09:00,18:00,8.4,0.40000000000000036,No
2023-06-23,005,Sofía Castillo,,,0.0,0.0,Sí
2023-07-04,007,Manuel Longas,09:00,18:30,8.0,0.0,No
2023-08-06,008,Dario Gomez,,,0.0,0.0,Sí
2023-08-31,001,Juan Pérez,08:15,17:30,7.9,0.0,No
2023-02-05,001,Juan Pérez,09:00,17:30,7.1,0.0,No
2023-03-04,012,Megan Fox,08:00,17:30,7.8,0.0,No
2023-04-04,005,Sofía Castillo,08:00,18:30,7.3,0.0,No
2023-04-21,010,James Rodriguez,09:00,18:30,8.7,0.6999999999999993,No
2023-04-29,010,James Rodriguez,08:15,18:00,8.7,0.6999999999999993,No
2023-08-29,001,Juan Pérez,,,0.0,0.0,Sí
2023-09-05,002,Ana Gómez,08:00,17:30,8.3,0.3000000000000007,No
2023-01-09,007,Manuel Longas,,,0.0,0.0,Sí
2023-09-05,005,Sofía Castillo,08:00,17:00,7.5,0.0,No
2023-02-23,004,Laura Díaz,,,0.0,0.0,Sí
2023-02-26,009,Donal Trump,09:00,18:30,7.5,0.0,No
2023-05-31,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-01-03,005,Sofía Castillo,09:00,18:30,7.2,0.0,No
2023-07-09,007,Manuel Longas,,,0.0,0.0,Sí
2023-12-22,008,Dario Gomez,08:00,17:30,8.8,0.8000000000000007,No
2023-09-05,010,James Rodriguez,09:00,17:00,8.0,0.0,No
2023-08-31,012,Megan Fox,08:00,18:30,8.8,0.8000000000000007,No
2023-07-08,002,Ana Gómez,,,0.0,0.0,Sí
2023-08-30,010,James Rodriguez,09:00,17:00,7.1,0.0,No
2023-06-18,004,Laura Díaz,,,0.0,0.0,Sí
2023-02-14,008,Dario Gomez,09:00,18:30,7.7,0.0,No
2023-02-20,011,Esperanza Gomez,08:00,18:30,7.7,0.0,No
2023-11-13,004,Laura Díaz,,,0.0,0.0,Sí
2023-07-12,010,James Rodriguez,09:00,18:00,7.8,0.0,No
2023-11-28,007,Manuel Longas,,,0.0,0.0,Sí
2023-10-12,002,Ana Gómez,09:00,18:00,8.5,0.5,No
2023-04-04,003,Carlos Ruiz,08:00,17:30,8.1,0.09999999999999964,No
2023-01-22,001,Juan Pérez,,,0.0,0.0,Sí
2023-12-06,007,Manuel Longas,08:15,18:00,7.5,0.0,No
2023-01-23,012,Megan Fox,08:00,17:30,7.7,0.0,No
2023-06-02,009,Donal Trump,09:00,17:30,7.6,0.0,No
2023-08-14,004,Laura Díaz,08:15,17:30,8.9,0.9000000000000004,No
2023-05-07,010,James Rodriguez,,,0.0,0.0,Sí
2023-07-03,009,Donal Trump,08:00,18:00,7.5,0.0,No
2023-10-19,011,Esperanza Gomez,09:00,17:30,8.9,0.9000000000000004,No
2023-01-23,003,Carlos Ruiz,08:15,18:00,8.6,0.5999999999999996,No
2023-09-12,004,Laura Díaz,,,0.0,0.0,Sí
2023-05-07,008,Dario Gomez,09:00,17:00,9.0,1.0,No
2023-11-27,011,Esperanza Gomez,08:15,17:30,8.0,0.0,No
2023-03-02,011,Esperanza Gomez,09:00,18:00,8.9,0.9000000000000004,No
2023-09-23,005,Sofía Castillo,09:00,17:00,7.1,0.0,No
2023-03-26,009,Donal Trump,08:15,18:00,8.6,0.5999999999999996,No
2023-05-30,007,Manuel Longas,08:00,18:00,8.6,0.5999999999999996,No
2023-04-08,011,Esperanza Gomez,09:00,17:00,8.2,0.1999999999999993,No
2023-04-11,003,Carlos Ruiz,08:15,18:00,8.1,0.09999999999999964,No
2023-12-24,008,Dario Gomez,09:00,17:00,7.0,0.0,No
2023-04-15,007,Manuel Longas,,,0.0,0.0,Sí
2023-04-29,010,James Rodriguez,,,0.0,0.0,Sí
2023-11-02,012,Megan Fox,08:00,18:30,8.7,0.6999999999999993,No
2023-03-20,009,Donal Trump,08:00,17:30,8.0,0.0,No
2023-05-05,005,Sofía Castillo,08:00,17:00,9.0,1.0,No
2023-08-11,010,James Rodriguez,08:15,18:30,8.0,0.0,No
2023-03-29,005,Sofía Castillo,08:00,18:30,8.0,0.0,No
2023-01-18,011,Esperanza Gomez,09:00,18:30,7.5,0.0,No
2023-11-12,008,Dario Gomez,,,0.0,0.0,Sí
2023-06-16,001,Juan Pérez,,,0.0,0.0,Sí
2023-08-17,011,Esperanza Gomez,08:15,18:30,7.4,0.0,No
2023-01-04,007,Manuel Longas,09:00,17:00,9.0,1.0,No
2023-12-28,012,Megan Fox,,,0.0,0.0,Sí
2023-10-08,001,Juan Pérez,08:00,17:30,8.4,0.40000000000000036,No
2023-02-04,011,Esperanza Gomez,08:15,18:00,7.8,0.0,No
2023-05-13,008,Dario Gomez,08:00,18:30,7.6,0.0,No
2023-11-12,005,Sofía Castillo,08:00,17:30,8.2,0.1999999999999993,No
2023-12-17,008,Dario Gomez,09:00,17:30,7.7,0.0,No
2023-04-23,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-09-16,004,Laura Díaz,09:00,18:30,8.6,0.5999999999999996,No
2023-05-01,007,Manuel Longas,09:00,18:30,8.5,0.5,No
2023-02-28,004,Laura Díaz,08:00,17:00,7.6,0.0,No
2023-03-20,004,Laura Díaz,08:15,18:00,7.6,0.0,No
2023-07-23,002,Ana Gómez,08:00,17:00,7.1,0.0,No
2023-05-29,001,Juan Pérez,08:15,18:30,7.9,0.0,No
2023-02-13,009,Donal Trump,08:00,18:30,8.5,0.5,No
2023-10-07,012,Megan Fox,08:15,18:00,8.3,0.3000000000000007,No
2023-06-24,002,Ana Gómez,,,0.0,0.0,Sí
2023-04-27,002,Ana Gómez,08:00,18:30,8.4,0.40000000000000036,No
2023-04-01,008,Dario Gomez,08:15,18:00,7.1,0.0,No
2023-11-21,012,Megan Fox,09:00,17:00,7.5,0.0,No
2023-04-26,007,Manuel Longas,08:15,17:30,8.7,0.6999999999999993,No
2023-03-14,002,Ana Gómez,,,0.0,0.0,Sí
2023-06-07,005,Sofía Castillo,,,0.0,0.0,Sí
2023-01-30,004,Laura Díaz,,,0.0,0.0,Sí
2023-08-08,004,Laura Díaz,09:00,17:30,8.7,0.6999999999999993,No
2023-06-14,005,Sofía Castillo,09:00,17:00,7.1,0.0,No
2023-11-20,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-11-03,005,Sofía Castillo,08:00,17:30,7.7,0.0,No
2023-12-07,010,James Rodriguez,08:15,17:30,8.5,0.5,No
2023-09-26,005,Sofía Castillo,,,0.0,0.0,Sí
2023-02-03,010,James Rodriguez,09:00,18:30,8.5,0.5,No
2023-11-28,003,Carlos Ruiz,08:00,17:30,9.0,1.0,No
2023-01-27,001,Juan Pérez,,,0.0,0.0,Sí
2023-03-26,010,James Rodriguez,09:00,18:00,8.6,0.5999999999999996,No
2023-03-11,009,Donal Trump,08:00,17:30,8.1,0.09999999999999964,No
2023-08-16,002,Ana Gómez,09:00,17:30,8.8,0.8000000000000007,No
2023-02-04,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-04-11,001,Juan Pérez,09:00,17:00,7.8,0.0,No
2023-11-21,003,Carlos Ruiz,08:00,17:00,8.8,0.8000000000000007,No
2023-06-21,011,Esperanza Gomez,08:15,17:00,7.7,0.0,No
2023-02-21,004,Laura Díaz,08:00,17:00,8.8,0.8000000000000007,No
2023-10-07,005,Sofía Castillo,08:00,18:30,7.7,0.0,No
2023-12-04,012,Megan Fox,08:00,17:30,8.1,0.09999999999999964,No
2023-07-24,010,James Rodriguez,09:00,18:00,7.2,0.0,No
2023-07-10,007,Manuel Longas,08:15,18:00,8.6,0.5999999999999996,No
2023-02-03,005,Sofía Castillo,,,0.0,0.0,Sí
2023-03-10,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-02-03,010,James Rodriguez,09:00,17:30,8.4,0.40000000000000036,No
2023-03-03,012,Megan Fox,09:00,17:00,8.5,0.5,No
2023-04-20,002,Ana Gómez,08:15,18:00,8.7,0.6999999999999993,No
2023-08-11,012,Megan Fox,08:00,17:00,7.3,0.0,No
2023-01-25,007,Manuel Longas,08:00,18:00,8.3,0.3000000000000007,No
2023-09-02,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-11-18,010,James Rodriguez,08:15,18:30,8.6,0.5999999999999996,No
2023-07-09,004,Laura Díaz,08:15,17:00,8.0,0.0,No
2023-11-10,002,Ana Gómez,08:15,18:00,7.4,0.0,No
2023-06-10,001,Juan Pérez,,,0.0,0.0,Sí
2023-07-13,003,Carlos Ruiz,09:00,17:00,8.1,0.09999999999999964,No
2023-01-10,012,Megan Fox,09:00,18:30,7.1,0.0,No
2023-07-09,002,Ana Gómez,08:15,18:00,7.7,0.0,No
2023-12-04,003,Carlos Ruiz,08:00,17:30,7.9,0.0,No
2023-01-31,003,Carlos Ruiz,08:15,18:30,8.4,0.40000000000000036,No
2023-09-02,008,Dario Gomez,08:15,18:30,8.3,0.3000000000000007,No
2023-11-26,002,Ana Gómez,09:00,17:00,7.3,0.0,No
2023-04-18,002,Ana Gómez,08:15,18:30,7.6,0.0,No
2023-01-04,011,Esperanza Gomez,09:00,17:30,7.1,0.0,No
2023-04-13,007,Manuel Longas,09:00,17:30,7.5,0.0,No
2023-01-17,001,Juan Pérez,08:00,18:00,8.2,0.1999999999999993,No
2023-08-18,009,Donal Trump,08:15,17:30,8.7,0.6999999999999993,No
2023-01-12,004,Laura Díaz,,,0.0,0.0,Sí
2023-05-16,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-08-20,009,Donal Trump,08:00,18:30,8.2,0.1999999999999993,No
2023-06-05,012,Megan Fox,,,0.0,0.0,Sí
2023-02-24,008,Dario Gomez,09:00,18:00,8.3,0.3000000000000007,No
2023-11-08,009,Donal Trump,08:00,17:00,9.0,1.0,No
2023-01-17,012,Megan Fox,08:00,18:00,8.6,0.5999999999999996,No
2023-10-04,010,James Rodriguez,09:00,17:30,7.6,0.0,No
2023-01-11,004,Laura Díaz,08:00,18:30,8.5,0.5,No
2023-09-07,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-08-07,009,Donal Trump,08:00,17:00,7.8,0.0,No
2023-03-06,004,Laura Díaz,09:00,17:30,7.2,0.0,No
2023-01-26,008,Dario Gomez,09:00,18:30,8.9,0.9000000000000004,No
2023-06-21,003,Carlos Ruiz,08:00,17:00,7.6,0.0,No
2023-07-10,004,Laura Díaz,,,0.0,0.0,Sí
2023-10-25,002,Ana Gómez,08:00,18:30,7.3,0.0,No
2023-09-30,002,Ana Gómez,09:00,18:00,7.8,0.0,No
2023-09-18,002,Ana Gómez,08:15,18:00,7.6,0.0,No
2023-12-16,001,Juan Pérez,,,0.0,0.0,Sí
2023-03-29,004,Laura Díaz,08:00,18:30,7.3,0.0,No
2023-08-29,001,Juan Pérez,08:00,17:00,7.5,0.0,No
2023-10-10,005,Sofía Castillo,08:00,17:00,8.3,0.3000000000000007,No
2023-11-16,001,Juan Pérez,08:00,17:30,7.8,0.0,No
2023-05-20,001,Juan Pérez,09:00,17:30,8.9,0.9000000000000004,No
2023-06-21,004,Laura Díaz,08:15,18:30,7.1,0.0,No
2023-06-05,005,Sofía Castillo,09:00,18:30,7.5,0.0,No
2023-12-13,004,Laura Díaz,08:00,18:30,8.0,0.0,No
2023-01-04,008,Dario Gomez,08:00,18:30,8.4,0.40000000000000036,No
2023-03-23,002,Ana Gómez,08:15,17:30,8.0,0.0,No
2023-02-21,003,Carlos Ruiz,08:15,18:00,8.0,0.0,No
2023-09-27,005,Sofía Castillo,,,0.0,0.0,Sí
2023-12-27,002,Ana Gómez,09:00,17:00,8.6,0.5999999999999996,No
2023-11-20,002,Ana Gómez,08:15,17:30,8.6,0.5999999999999996,No
2023-08-09,010,James Rodriguez,,,0.0,0.0,Sí
2023-01-01,009,Donal Trump,,,0.0,0.0,Sí
2023-01-02,004,Laura Díaz,,,0.0,0.0,Sí
2023-10-28,009,Donal Trump,09:00,18:00,8.6,0.5999999999999996,No
2023-03-16,002,Ana Gómez,,,0.0,0.0,Sí
2023-04-12,012,Megan Fox,,,0.0,0.0,Sí
2023-05-26,009,Donal Trump,08:00,18:30,8.0,0.0,No
2023-12-04,010,James Rodriguez,08:15,18:00,8.0,0.0,No
2023-11-23,007,Manuel Longas,,,0.0,0.0,Sí
2023-12-28,009,Donal Trump,08:00,17:00,7.1,0.0,No
2023-04-05,007,Manuel Longas,08:15,17:00,7.4,0.0,No
2023-06-08,002,Ana Gómez,,,0.0,0.0,Sí
2023-01-14,008,Dario Gomez,08:15,17:30,8.0,0.0,No
2023-09-01,011,Esperanza Gomez,08:15,17:00,8.2,0.1999999999999993,No
2023-03-24,005,Sofía Castillo,,,0.0,0.0,Sí
2023-01-16,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-03-30,012,Megan Fox,,,0.0,0.0,Sí
2023-09-06,012,Megan Fox,08:00,18:00,8.0,0.0,No
2023-11-15,005,Sofía Castillo,08:00,18:30,7.6,0.0,No
2023-03-16,010,James Rodriguez,09:00,17:00,8.2,0.1999999999999993,No
2023-08-17,002,Ana Gómez,09:00,17:00,8.3,0.3000000000000007,No
2023-01-25,004,Laura Díaz,09:00,18:30,7.4,0.0,No
2023-01-04,007,Manuel Longas,,,0.0,0.0,Sí
2023-07-22,005,Sofía Castillo,09:00,17:00,7.2,0.0,No
2023-11-04,010,James Rodriguez,08:15,18:00,7.6,0.0,No
2023-02-01,001,Juan Pérez,08:00,18:30,7.3,0.0,No
